stabiliId,sourceRecordId,matchStatus,matchMethod,sourceAddress,bbl,bin,hpdBuildingId,canonicalAddress,reasonCodes,candidateHpdBuildingIds
stabili-70f62d16-b793-5608-b1a5-39bb33a82380,queens-2024-p92-r28,ambiguous,manual_review,"101-09 39th Avenue, Queens, NY 11368",4017670054,,,"101-09 39 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,426657|827421
stabili-629da596-33e8-5f71-83d4-158fcdb70be9,queens-2024-p92-r43,ambiguous,manual_review,"104-63 39th Avenue, Queens, NY 11368",4017750048,,,"104-63 39 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,426717|910715
stabili-250cd9ef-83de-5bc4-a83d-29c2256a38bf,queens-2024-p93-r50,ambiguous,manual_review,"102-30 43rd Avenue, Queens, NY 11368",4019780015,,,"102-30 43 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,430745|904553
stabili-a3c9593f-177d-5bc7-9e6e-c540ea44b031,queens-2024-p94-r33,ambiguous,manual_review,"108-18 46th Avenue, Queens, NY 11368",4020020003,,,"108-18 46 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,434850|932642
stabili-91f68bfe-4163-53d4-a3db-bb5e018d0302,queens-2024-p94-r47,ambiguous,manual_review,"108-53 49th Avenue, Queens, NY 11368",4020040059,,,"108-53 49 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,438747|968523
stabili-d2f6d779-df00-59c1-99f7-8fc13ce0dae7,queens-2024-p94-r49,ambiguous,manual_review,"108-55 49th Avenue, Queens, NY 11368",4020040059,,,"108-53 49 Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,438747|968523
stabili-53c618e8-bcf4-58d8-a5b9-cf29bbe69b74,queens-2024-p96-r24,ambiguous,manual_review,"53-42 97th Street, Queens, NY 11368",4018960049,,,"53-42 97 Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,508630|822715
stabili-d53b8f41-adbc-5f75-b217-ff7b7c26ca95,queens-2024-p97-r44,ambiguous,manual_review,"99-27 Corona Avenue, Queens, NY 11368",4016290100,,,"99-27 Corona Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,646925|884693
stabili-a272d2de-f740-5ed9-82cf-872814929b02,queens-2024-p97-r53,ambiguous,manual_review,"103-20 Corona Avenue, Queens, NY 11368",4019290067,,,"103-20 Corona Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,646549|937759
stabili-3e7d1040-524c-5c13-b978-9ace6c0b3f4f,queens-2024-p98-r3,ambiguous,manual_review,"104-34 Corona Avenue, Queens, NY 11368",4019350012,,,"104-34 Corona Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,646568|881878
stabili-e4d2d8ca-0a6e-55ea-a544-0384bec2dc6a,queens-2024-p98-r9,ambiguous,manual_review,"110-11 Corona Avenue, Queens, NY 11368",4020110039,,,"110-07 Corona Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,646626|943247
stabili-68215687-aa99-5cff-bf1a-8adc7a07201a,queens-2024-p98-r26,ambiguous,manual_review,"57-32 Granger Street, Queens, NY 11368",4019500054,,,"57-32 Granger Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,660233|966395
stabili-40b31986-2bad-57a4-802c-2f8996585119,queens-2024-p99-r27,ambiguous,manual_review,"98-11 Roosevelt Avenue, Queens, NY 11368",4017640017,,,"98-17 Roosevelt Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,427338|822840|822849|822850
stabili-6ebd72c9-62a7-5ff8-8b00-113ac79702f7,queens-2024-p99-r32,ambiguous,manual_review,"104-29 Roosevelt Avenue, Queens, NY 11368",4017760058,,,"104-29 Roosevelt Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,692292|940269
stabili-6d44a357-cde8-55fb-a505-188dce059751,queens-2024-p99-r33,ambiguous,manual_review,"104-65 Roosevelt Avenue, Queens, NY 11368",4017760043,,,"104-65 Roosevelt Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,692318|913033
stabili-2f5a6dfa-532c-59fa-8fd9-fb7a27d8808e,queens-2024-p99-r53,ambiguous,manual_review,"100-12 Spruce Street, Queens, NY 11368",4016090019,,,"100-12 Spruce Avenue, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,696577|880068
stabili-c30ef5ee-1019-5063-97dc-ccd6a14819d0,queens-2024-p100-r4,ambiguous,manual_review,"56-14 Van Cleef Street, Queens, NY 11368",4019670007,,,"56-14 Van Cleef Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,701503|968720
stabili-5fd83179-d4bf-5fb7-96ae-8d0785bfeeff,queens-2024-p100-r7,ambiguous,manual_review,"56-28 Van Cleef Street, Queens, NY 11368",4019670013,,,"56-28 Van Cleef Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,701514|912844
stabili-a60ecfb4-37da-56ad-98a9-58af688fa5b0,queens-2024-p100-r13,ambiguous,manual_review,"56-14 Waldron Street, Queens, NY 11368",4019520016,,,"56-12 Waldron Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,702778|997269
stabili-0a716e07-6d38-5b04-9ce0-d3a59c95cb4a,queens-2024-p100-r14,ambiguous,manual_review,"56-16 Waldron Street, Queens, NY 11368",4019520016,,,"56-12 Waldron Street, Queens, NY 11368",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,702778|997269
stabili-c7f4d06b-bf34-5ff0-81b4-3eb6eb40dad0,queens-2024-p101-r3,ambiguous,manual_review,"25-56 97th Street, Queens, NY 11369",4013700038,,,"25-56 97 Street, Queens, NY 11369",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,508291|1006526
stabili-1e2cb8cd-c551-5717-bdf3-01c090ebbb31,queens-2024-p101-r5,ambiguous,manual_review,"104-22 Astoria Boulevard, Queens, NY 11369",4016910006,,,"104-22 Astoria Boulevard, Queens, NY 11369",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,628799|995445
stabili-92308aea-60f0-5a6d-8c9c-e30b3fecc807,queens-2024-p101-r37,ambiguous,manual_review,"21-35 77th Street, Queens, NY 11370",4009737501,,,"77-03 Ditmars Boulevard, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,477014|477024|477026|477028|477030|477032|477036|477039|477043|477048|478918|478924|478926|478930|478933|478941|478943|478949|478953|650432
stabili-1c944dc2-dacb-54eb-8eea-e51b5e718129,queens-2024-p101-r42,ambiguous,manual_review,"21-23 78th Street, Queens, NY 11370",4009747501,,,"21-59 78 Street, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,478921|478923|478938|478955|478956|478958|480875|480877|480887|480891|480895|480897
stabili-6f257682-edd1-5da2-858c-759d40b29f7f,queens-2024-p101-r47,ambiguous,manual_review,"19-46 79th Street, Queens, NY 11370",4009477501,,,"78-03 19 Drive, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,404963|404968|404970|404971|404973|404975|404999|405002|405005|405006|405009|405012|405014|478890|478891|478909|480835|480843|480845|480857
stabili-87007aac-c56d-5cd2-a178-aa7c8b4992b5,queens-2024-p102-r1,ambiguous,manual_review,"19-36 80th Street, Queens, NY 11370",4009487501,,,"19-69 79 Street, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,480834|480836|480838|480842|480854|480866|480870|480872|482765|482773|482783|482785
stabili-13caf4c1-f5a1-5b94-a933-f31b8cb3ef96,queens-2024-p102-r2,ambiguous,manual_review,"19-56 80th Street, Queens, NY 11370",4009487501,,,"19-69 79 Street, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,480834|480836|480838|480842|480854|480866|480870|480872|482765|482773|482783|482785
stabili-5a282a20-959d-5530-86c5-dfc2fea79678,queens-2024-p102-r4,ambiguous,manual_review,"22-10–22-56 80th Street, Queens, NY 11370",4010117501,,,"22-10 80 Street, Queens, NY 11370",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_4_hpd_buildings,480919|480922|480925|480928|482856|482864|482872|482879
stabili-8a733faf-7f7c-545c-9ba5-71ef837bb52b,queens-2024-p105-r29,ambiguous,manual_review,"37-15–37-21 79th Street, Queens, NY 11372",4012900067,,,"37-15 79 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,481106|1015933|1019926
stabili-564e9fab-9bab-58ee-9796-4a3285b2a64b,queens-2024-p105-r31,ambiguous,manual_review,"37-41–37-45 79th Street, Queens, NY 11372",4012900054,,,"37-41 79 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,481121|942567
stabili-6f55aa6a-2c80-5817-a67e-585e410fa385,queens-2024-p105-r33,ambiguous,manual_review,"35-63 80th Street, Queens, NY 11372",4012800038,,,"80-01 37 Avenue, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,424613|1016072
stabili-c989004a-21c6-5114-8a6a-48742c4b53f3,queens-2024-p105-r34,ambiguous,manual_review,"37-05 80th Street, Queens, NY 11372",4012910001,,,"37-05 80 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,424614|1008857
stabili-2a1afd2d-41fd-51b5-a669-b14074b70bb1,queens-2024-p106-r27,ambiguous,manual_review,"35-55–35-65 83rd Street, Queens, NY 11372",4014570034,,,"35-64 84 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,489176|1013614
stabili-cdcd76aa-0c81-5054-82be-d76bb6a19c39,queens-2024-p106-r34,ambiguous,manual_review,"33-15–33-17 84th Street, Queens, NY 11372",4014320056,,,"33-15 84 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,489118|947013
stabili-259c4c28-54ea-52b0-aa0b-00fb9005105f,queens-2024-p107-r12,ambiguous,manual_review,"37-20–37-56 87th Street, Queens, NY 11372",4014740012,,,"37-20 87 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,494827|943814
stabili-fc8183c8-e35f-5279-82ee-d8523a0c667b,queens-2024-p107-r28,ambiguous,manual_review,"35-64 90th Street, Queens, NY 11372",4014630035,,,"35-63 89 Street, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,498419|986806
stabili-6f7fef52-071c-56e1-b1bf-b672bf1cf8f7,queens-2024-p107-r39,ambiguous,manual_review,"35-05 94th Street, Queens, NY 11372",4014680001,,,"94-02 35 Avenue, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,422520|810768|974143
stabili-a7587bbc-aacd-5c56-9a17-7e00cfe061c3,queens-2024-p108-r19,ambiguous,manual_review,"70-38–70-40 Broadway, Queens, NY 11372",4012820123,,,"70-38 Broadway, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,640740|965947
stabili-4f75e0b6-2964-58da-b4b9-b1e0ac854bb3,queens-2024-p108-r22,ambiguous,manual_review,"33-39 Junction Boulevard, Queens, NY 11372",4017100058,,,"33-39 Junction Boulevard, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,669724|948076
stabili-c68bf369-5953-51c2-83c9-b83b266b93e1,queens-2024-p108-r24,ambiguous,manual_review,"33-53 Junction Boulevard, Queens, NY 11372",4017100050,,,"33-53 Junction Boulevard, Queens, NY 11372",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,904930|937117
stabili-3c334d8c-997c-5d65-803c-2bd550441d66,queens-2024-p109-r17,ambiguous,manual_review,"94-11 50th Avenue, Queens, NY 11373",4018770052,,,"94-13 50 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,818308|818356
stabili-5eadf0f5-a659-5b4f-abb5-94d6b6557203,queens-2024-p109-r33,ambiguous,manual_review,"85-12 52nd Avenue, Queens, NY 11373",4028760010,,,"85-12 52 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,441102|947793
stabili-e5402e1a-857c-5b53-aa1c-92ce0809a9a1,queens-2024-p109-r47,ambiguous,manual_review,"88-37 53rd Avenue, Queens, NY 11373",4018380057,,,"88-37 53 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,441999|932673
stabili-2f2b67a3-150a-5153-aaf6-63fc89cea53e,queens-2024-p109-r50,ambiguous,manual_review,"88-62 53rd Avenue, Queens, NY 11373",4018390025,,,"88-62 53 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,499857|943761
stabili-a8a56b16-27c4-5bb6-ba59-b5bcfa83ee2a,queens-2024-p109-r51,ambiguous,manual_review,"90-32–90-36 53rd Avenue, Queens, NY 11373",4018550013,,,"90-32 53 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,442033|1016250
stabili-f57ee665-2976-5415-b8da-05f1eac35261,queens-2024-p110-r21,ambiguous,manual_review,"84-12 57th Road, Queens, NY 11373",4028960007,,,"84-12 57 Road, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,445721|948395
stabili-55785fe0-bcfb-5f79-bfc7-3a7b8572067b,queens-2024-p111-r3,ambiguous,manual_review,"94-11 60th Avenue, Queens, NY 11373",4019127501,,,"94-31 60 Avenue, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,448396|448397|449740
stabili-91d25e8d-641e-55eb-a98a-d02ce4ff127f,queens-2024-p111-r7,ambiguous,manual_review,"40-20 74th Street, Queens, NY 11373",4013050038,,,"40-20 74 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,471427|880982
stabili-66cd10a2-791f-5b92-bde7-d5ca340bfb23,queens-2024-p111-r24,ambiguous,manual_review,"41-30 75th Street, Queens, NY 11373",4014940048,,,"41-30 75 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,473007|848263
stabili-3a8f7155-5fa6-5fc1-bade-8112ba4da80a,queens-2024-p111-r33,ambiguous,manual_review,"40-08 76th Street, Queens, NY 11373",4014860032,,,"40-08 76 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,474722|890236
stabili-89fb7c87-c77e-5d41-b280-580244937ec8,queens-2024-p111-r39,ambiguous,manual_review,"41-23 77th Street, Queens, NY 11373",4014970067,,,"41-23 77 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,477352|863041
stabili-2d358a5b-8739-5f64-a02c-96ed46f6789a,queens-2024-p111-r40,ambiguous,manual_review,"41-53 77th Street, Queens, NY 11373",4014970051,,,"41-53 77 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,477374|992862
stabili-1e10ca60-5086-5ff7-a3f4-2bff815d317e,queens-2024-p112-r40,ambiguous,manual_review,"53-12 90th Street, Queens, NY 11373",4018390030,,,"53-12 90 Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,499860|844387
stabili-5615f8f5-8379-525f-951c-894ef1875a87,queens-2024-p112-r45,ambiguous,manual_review,"48-27 91st Place, Queens, NY 11373",4018510034,,,"48-27 91 Place, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,823066|941313
stabili-9225d9d4-a959-56ef-a96f-8372aa9e5502,queens-2024-p116-r2,ambiguous,manual_review,"84-47 Kneeland Avenue, Queens, NY 11373",4024730160,,,"84-47 Kneeland Place, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,671483|973674
stabili-a838cb5a-7c6c-5071-9db2-96b4ca166b83,queens-2024-p116-r26,ambiguous,manual_review,"84-08 Queens Boulevard, Queens, NY 11373",4024770004,,,"84-08 Queens Boulevard, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,836606|889544
stabili-bba5a122-14f3-5047-8f17-931f1b9539bf,queens-2024-p117-r2,ambiguous,manual_review,"52-14 Van Loon Street, Queens, NY 11373",4024760022,,,"52-14 Van Loon Street, Queens, NY 11373",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,701989|868668
stabili-60ef3360-ee05-56ee-ad2f-df7c97baa7b0,queens-2024-p118-r35,ambiguous,manual_review,"99-32–99-72 66th Road, Queens, NY 11374",4021187501,,,"99-32 66 Road, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,458989|937980|937981
stabili-72641c92-b31a-59a4-b811-db95f4e5e044,queens-2024-p118-r36,ambiguous,manual_review,"99-39 66th Avenue, Queens, NY 11374",4021160059,,,"99-39 66 Avenue, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,458507|949008
stabili-9fc1cafd-c8c4-5431-80e9-b5b98ce2dd8c,queens-2024-p118-r48,ambiguous,manual_review,"61-15–61-25 97th Street, Queens, NY 11374",4020820107,,,"61-15 97 Street, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,508679|989603
stabili-4667a6e1-b709-5dfb-b4bb-07ca956760a8,queens-2024-p119-r32,ambiguous,manual_review,"64-56 Booth Street, Queens, NY 11374",4030970018,,,"64-56 Booth Street, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,638915|937288
stabili-e46fc8af-2bed-5001-a4be-7dd1c1c84994,queens-2024-p119-r36,ambiguous,manual_review,"65-09–65-11 Booth Street, Queens, NY 11374",4030850049,,,"65-11 Booth Street, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,904615|933665
stabili-98b0edd5-7a92-53d3-bc4d-86d7b56d915c,queens-2024-p119-r46,ambiguous,manual_review,"61-55 Junction Boulevard, Queens, NY 11374",4020807501,,,"61-01 Junction Boulevard, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,670022|954022
stabili-a4f3720f-c4b5-5e95-92ff-b1aac5393c92,queens-2024-p119-r56,ambiguous,manual_review,"9841–9851 Queens Boulevard, Queens, NY 11374",4021040001,,,"98-51 Queens Boulevard, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,690156|944761|944762
stabili-cd5600a8-aaf0-5393-8a10-a5d6e7e84cd7,queens-2024-p120-r28,ambiguous,manual_review,"64-16 Wetherole Street, Queens, NY 11374",4030960079,,,"64-16 Wehterole Street, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,703781|703782|1010569
stabili-b53a0fc9-f2c5-5275-b7c8-70bc255b22ba,queens-2024-p120-r43,ambiguous,manual_review,"63-85–63-93 Woodhaven Boulevard, Queens, NY 11374",4031157501,,,"63-85 Woodhaven Boulevard, Queens, NY 11374",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,454227|455735|705117
stabili-1a99ed30-7202-5dc2-927d-5afc2bcb4cf3,queens-2024-p121-r26,ambiguous,manual_review,"66-01–66-09 110th Street, Queens, NY 11375",4021860002,,,"111-05 66 Avenue, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,458309|810800|926752|926754|926755|926756|926774|926778|926779|926780|926784|926810|926849|926852|926863|926864|926865|926877|926882
stabili-97161280-8ca6-52ce-88d3-1e0cfbe5c298,queens-2024-p121-r55,ambiguous,manual_review,"105-24 63rd Drive, Queens, NY 11375",4021480001,,,"63-61 Yellowstone Blvd, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,706047|810481|965187|994678
stabili-0d50427b-142e-59a8-89d9-f71ccb573c46,queens-2024-p121-r56,ambiguous,manual_review,"105-38 63rd Drive, Queens, NY 11375",4021480001,,,"63-61 Yellowstone Blvd, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,706047|810481|965187|994678
stabili-f10d33e8-f7b0-503d-b923-27c0ec31ad49,queens-2024-p122-r4,ambiguous,manual_review,"105-25 64th Avenue, Queens, NY 11375",4021480001,,,"63-61 Yellowstone Blvd, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,706047|810481|965187|994678
stabili-7edfff9d-6a20-5381-9783-b76516185e81,queens-2024-p122-r7,ambiguous,manual_review,"110-11–110-65 64th Road, Queens, NY 11375",4021840011,,,"110-12 64 Avenue, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_11_hpd_buildings,455017|810482|957410|991006|991007|991009|991010|991012|991014|991015|991016|991018|991019|991020|991021|991022
stabili-ce085fb7-6e05-54a4-9a5c-d7d4a3f636ba,queens-2024-p122-r8,ambiguous,manual_review,"110-12–110-62 64th Road, Queens, NY 11375",4021850011,,,"110-12 64 Road, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_8_hpd_buildings,455677|943311|943314|943316|943319|943321|943323|943325
stabili-68b305d9-2eec-5994-8344-1dc68c9096b4,queens-2024-p122-r10,ambiguous,manual_review,"102-12–102-32 65th Avenue, Queens, NY 11375",4021290014,,,"102-12 65 Avenue, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,456522|812178
stabili-8a271056-1065-561d-8764-56b7d517dae8,queens-2024-p122-r11,ambiguous,manual_review,"105-25 65th Avenue, Queens, NY 11375",4021500001,,,"64-35 Yellowstone Blvd, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,706048|810530|946326
stabili-0920e132-58c2-55e6-9bf3-7d2847352b61,queens-2024-p122-r14,ambiguous,manual_review,"110-15–110-65 65th Avenue, Queens, NY 11375",4021850040,,,"110-15 65 Avenue, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_7_hpd_buildings,456561|943334|943336|943340|943342|943346|943347
stabili-881df350-c408-5dd5-a515-b05c67de4fed,queens-2024-p122-r15,ambiguous,manual_review,"105-10–105-30 66th Avenue, Queens, NY 11375",4021530001,,,"105-07 66 Road, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,458777|810540|946814|946815|946817
stabili-d90aa324-8852-5093-91a8-51eb1b3558fd,queens-2024-p122-r22,ambiguous,manual_review,"99-22 67th Road, Queens, NY 11375",4031690021,,,"99-22 67 Road, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,460448|822026
stabili-e8340a36-6833-5694-b306-8b30e6eb9868,queens-2024-p124-r17,ambiguous,manual_review,"61-20 Grand Central Parkway, Queens, NY 11375",4021620122,,,"61-20 Grand Central Parkway, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,645382|811488
stabili-a4611e38-aaba-59a5-8dcd-34fc58cb8635,queens-2024-p124-r20,ambiguous,manual_review,"108-60 Horace Harding Expressway, Queens, NY 11375",4021597501,,,"62-11 108Th Street, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,990455|990467|1004821
stabili-dfec7e84-6149-58ba-961b-4ccefd6c329f,queens-2024-p124-r41,ambiguous,manual_review,"65-05 Yellowstone Boulevard, Queens, NY 11375",4021510101,,,"65-05 Yellowstone Blvd, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,456523|810534|847888|847890
stabili-e36fe481-e343-5411-a3ca-e64fdf1130d2,queens-2024-p124-r44,ambiguous,manual_review,"65-45 Yellowstone Boulevard, Queens, NY 11375",4021520101,,,"105-07 66 Avenue, Queens, NY 11375",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,458269|848608|848611
